text,label
taky by se mi to hodilo pro ségru k vánocům :-),2
Takové potíže nejsou hodné tak velkého operátora...,0
"Po proklikání webem a kliknutí na příslušný odkaz se nic neděje, dál semnou stránka nekomunikuje...",1
"Vsechny tri dily jsou uzasne, precetla jsem je jednim dechem :-) Doporucuji!!!",2
"Dobrý den, vlastním Samsung galaxy W a zajímalo by mě, kde najdu čítač sms a hovorů? Děkuji",1
"Holt máš smůlu, to se stává :)",1
sněhový Knut :),1
"včera kolem půlnoci byla nervoznější, a nic. :( asi si ten mediální zájem užívá, že to tak napíná :D",1
i já... asi musím už k očnímu :DDD,1
"zdravím,mám dotaz,a to:kolik dní před vypršením smlouvy si tuto můžu prodloužit a nebo vzít telefon za dotovanou cenu.Díky",1
dneska jsme Zoo navstivili a zase super!!!!!!,2
"Opět nefuguje síť ! Plzeň jih je absolutně bez signálu, co se zase děje ????",0
Má už někdo vyzkoušeno? Jak voní? :-),1
"Jdu dělat do Kofoly, tam se začíná až v 8 :-DD",1
měl sem jen flurry :( ale chtěl byhc ochutnat mango:),1
"A nic.Já to vidím tak,že až vypnu počítač,tak se bude líhnout varan za varanem:-))))))",1
Až zrušíte FUP tak se teprve vytahujte mamlasové,0
kdy uz budu mit misto 25 MBitu STODVACETI MEGABIT? A v jinych zemich okolo nas je internet rychlejsi a LEVNEJSI,0
nejsou nedbalky jako nedbalky...,1
"Nejlepší byly ty na vanoce , stemi stromecky :) :D",2
otazka byla jednoducha v cem je je pro zakaznika uctovani 60 plus neco nez po vterinach?,1
Mám je dom :))),2
plánujete ještě někdy zprovoznit hlasovou samoobsluhu ?,1
"Loni nám to vyhodily, kvuli malování :(",0
"idem si zamaškrtit mám to doma , mnam..:)",2
Děkuji za vyřízení,2
Byla jsem..doporučuji božíí ;) :D,2
proc s tim neco nedelaji???? my jsme zakaznici sakra!!,0
k tomu tarifu za 30 musím mít in-kartu od ČD takže je mi to nic,1
Petr: no já těch sms pošlu max 10 za měsíc a to je hodně :D,1
"Ještě ze jsou Budejce tak maly, ze tu máme jenom jednoho :D",1
ale sasmozřejmě taky děkuju... T-mobile staff a Zdeněk Pinc to zvládli! :D,2
A kde se dá zjistit kde všude je sobík?,1
"15 minut? To je slabý, já jednou čekala cca hodinu, 10x mě přepojovali, mezitím jsem opět musela čekat.. Super péče o zákazníka :D",0
"brala jsem je minule,teď znovu,mizí rychlostí blesku =) je nás doma 5 a pitný režim je důležitý",1
"Nebudu platit ""férový"" tři stovky za něco, co nepotřebuju. Až mi skončí Tarif na míru student, jdu ke konkurenci.",0
to nelepši pro děti i dospělé...krásné vánoce,2
Praha 2-Nové město,1
"Miloslav Stiebler do obchodu opravdu nestačí zajít, u nás je zatím nikde nemají",1
"Nemám rád McDonald vadí mě snídaňové menu,proč si nemohu dát po ránu hamburgra ??? Přestal sem tam s přáteli chodit ,hmm škoda !",0
ty šaty jsou nádhernééééé :o)),2
my s kámošema chodíme cca 3krát do týdne do naší oblíbené putiky na náš oblíbený nápoj (Kofola jedéééééé),2
"> Lad Mat: ..jj zkoušejí to na nás, špekulanti..",1
"ja bych sla,ale kdyz nemam vlastni auto:(",1
při tomhle poměru můžu a žen bych tam chtěl taky pracovat :)),2
Snad se někdo najde :-),1
tak asi když musí mít nové logo tak musí.. a náhodou jsou pěkná:),2
též přeji krásnou sobotu:-),2
Plati na to ty slevovy kupony?,1
Silvestr v Paříži :),2
co telefon :D můj přítel si v lednici zapomněl trenýrky :D,1
celkem nudný klip...,0
"Bánov Zlínský kraj zamračeno občas trochu sněží 1,4 stupňů.",1
Poradíte kam pro knír v Brně?,1
"Dobrý den, chystáte do nabídky Blackberry 9790 QWERTZ?",1
.zlatíčka a potěšení koukám na ně online...............,2
Dneska prisli bonboniery a vsechny roztaty ... :-( Z 25 bonbonu je jeden ... :-(,0
"perfektní, děkuju!:-D",2
"Co tahle pořádné slevy na telefony, nebo nějaké pořádné zvýhodnění, atd... Ty vaše dárky jsou o ničem, vy ani nic dát nechcete.",0
Super věcička :-),2
"zdar Petře, tak hodně štěstí s rekvalifikací na masáže.-) Ale jinak, Thajská masáž je supr, ne že ne.",2
"Topolánek, Paroubek",1
"Krásná,svěží květinová vůně na léto:))Povedla se.",2
DKNY nejlepšíí proto dávám lajk :),2
naštvání a napsání problémy = vulgárnost?...zajímavé,0
proooooooč jsem o tom se doslechl až teď :(,0
ono by stacilo kdyz zbozi dojde a mate nazbirane uz bodiky tak zbori objednanta udelat ne?,1
"Souhlasim!! Myslela jsem ze Vodafon ma pokryti vsude, ale kdepak! Vracim se zpatky k T-mobile.",0
ahoj poslal jsem ti 14 bodů,1
Mě taky někam zmizelo 120 kreditů :(,0
"je boží, hlavně to odemykání - vodní hladina :-)",2
ja sem to mel take a je to docela male nato jak to vypada na obrazku a stoji 75Kč lol,0
"Já doufám, že jo!!",1
Me to slo celou dobu.,1
nám se to nepřičetlo ani jednorázově..,1
Upita je známá svými ksichtíky :-),1
"nejsme vůbec, ale vůbec nadšeni z reklamy, kde se učitelka líbe s žákem... kdy nám vrátíte ""zlaté prasátko""???!!! :/",0
"jo, v Plzni mají signál taky, to jen nám tady ve Strašicích to nejde, víš? Kamarádka v Mirošově je taky v klidu mobilní.",1
Pokud mě zrak nešálí tak kofola je černá a né hnědá :),1
"Přestože běhám kofola štafety, při kterých se vypije na ex 2x pullitru, neztrácím chuť!",2
"Celá rodina MILUJEME MILKU, moc by nás výhra potěšila",2
je krásná :-),2
no v penny nabizi vanocni vune uz od ledna tak se ani nedivim,1
Markéta Marošová: co tu meles kdyz an nemas vodafone,0
VT: přesně. Kvůli němu bych tam nešel. Ještě bych pak musel jít do mobil pohotovosti a to raději zůstanu doma.,0
"odesláno, děkuji",1
"Dobry den,chtěl jsem si pořídit HTC one X, ale je vyprodaný. Nemáte informaci, kdy bude opět dostupný? Díky",1
"můj vždycky říkal, ulom mi jednu řadu",1
@Adam: Už taky sonduju co mi nabídnou jinde :),1
Vsak ja to minil teoreticky a trosku jsem se zasnil... a pominul specificnost naseho trhu (.,1
na jakej email se mají posílat ty fotky ? :),1
"Dobrý den,nemáte lepší fotky povlečeního ? děkuji =)",1
"nebylo by lepší dát sem všechny finalistky naráz , aby měly všechny slečny stejnou dobu na likes ?",1
právě nad námi přeletěl -)),1
"To je geniální, Petře. Díky za sdíení. :)",2
Ty jsou boží....,2
Martine ranní je pohoda? :D Asi si zapoměl kdo chodí ranní né? :D,1
"Škoda,že už pěknou dobu jste nedali do Ošatky nic pořádnýho,samý blbosti tam jsou,jediný použitelny bylo NFS Shift...",0
"+Daniel Štraub to by byl konec WIFI pripojeni v CR, CTU neni jen o mobilnich operatorech to je to nejmensi co dela.",1
"Medojeďátko by bylo prima. Doufám, že Barča bude pecivál a ne ""průzkumník"" jako Káča.",1
"to je hloupost, dycky se chodí jen na 2....",1
"Martine, dík, tomuhle říkám reakce dle představ, uvidíme, jak bude komunikace pokračovat.",2
Dá se koupit světýlka někde ve Frýdku Místku? Děkuji za info..,1
ovladač abych mohla hrát a už vůbec nic stíhat ostatního!!!!!,1
taky přeji krásné ráno :),2
toho se ani pořádně nenajim... na to bych potřebovala cca 100kč,0
jako Ondra...dám na vzhled i technické možnosti.,1
"Upřímně se Vám divím, že u tohoto operátora ještě jste, resp. že se necháváte uvazovat smlouvou...",0
děkuji - posláno,2
"myslim, ze az budes vypovidat smlouvu na retenci, tak dostanes nabidku, kterou nebudes moci odmitnout ;)",1
"ne ne, nyní mají baličky s 50% slevou",1
dobrou vsem lidicky,2
"nene nedošla mi,písla jsme Vám SZ",1
vánoční kofolu??? :),1
Já také a těm co přišli z noční jak já dobrou noc:-),2
nakopat do řiti.cvoky,0
měla jsem loni,1
Jare Zach:Je vidět že absolutně nemáte přehled.,0
Slevomat: Spock na Voyageru nebyl... jediný vulkánec na Voyageru byl Tuvok,1
Zajímavá by byla infografika se znázorněním kolik % zákazníků volá do zahraničí a jak často do měsíce.,1
"Určitě, rád se přidám :-)",2
"seděl by mi k tomu víc slogan: když ji miluješ, není co řešit.",1
muj první mobil....!!!,1
"OMG, je Happy meal, pak je malé menu, pak je McMenu.. stačí si přečíst pořádně menuboardy a chytrým lidem to docvakne..",0
dneska jsem dostala balíček tabulku ale druhá už nepřišla přesto ře ji Milka odeslal jak je to možnéééééééééééééé,0
"až vyroste, bude to Valda, ne?? Bože, vždyť jemu je to stejně jedno...",0
"Koukala jsem na osobní asistentku - škoda, že neumím anglicky... Hold se ji budu muset naučit... Nebo nejlépe rovnou někam vycestovat ;)",1
"Jiří: to je obchodní záměr. Mají zájem na tom, abyste přešli na nové tarify. Přesně jak píšete.",1
Já citím jen zbytky Ostravského smogu :),1
"nádhrná, hlavně hodně zdravíčka a at se můžeš co nejdříve přitulit ke své gorilí mámě a tetám:o))",2
"Ahoj všem, vyhráli jsme batoh a rádi bychom ho vyměnili za povlečení. Najde se někdo? Prosím piště na lu.trojanova@seznam.cz",1
"ještě pořád jsem nedostal aktivaci pro navigaci, tak tady nefrajeřte dalśíma aplikacema...",0
"Až to vyroste, tak se ti to tolik líbit nebude ;)",1
"Ivano, jedná se o Háje a Budějovickou :)",1
"Ekaterini Moisidu - to ale bude něco mezi tarifem a předplacenkou, ne? Nechci, aby se mi každý měsíc odečítala částka např. za balíček sms.",1
Je možné změnit si tarif na O2 zero s novým datovým tarifem IVM+ M nebo IVM+ L? Děkuji.,1
"uz to je odeslane, nevim, kde byla chyba. celou dobu jsem to posilal pres pocitac",1
"já to same a kamradka taky je to opravdu divné, ua to že má milka narozeniny se nevytahla.-",0
"Řekl bych, že většině lidí chybí L,H a U .. :)",1
Tak to je hodně dobrá akce.,2
Takovej FAKe soutěž zase!!!! Už vidim jak někdo udělal 348 :D :D,0
tož na piču !!!! :-),0
no přece andělík ten je nejkrásnější,2
Ten FUP by mohli zrušit :-D,0
"Me se to delo take. Od te doby vypinam na noc mobil,abych s nim vsteky nemusel flaknout o zed.",0
"Martino, děkuji za odpověď, hned jsem klidnější :D a láká mě to, jen vědět kolik to tak stojí????? :))",2
"Já toho zrovna včera vychlastal 2 litry. Pepsi/CocaCola atd. se může jít zahrabat, u mě nemají šanci :D",2
"já si myslím že Sandře je to u ... jedno kam si půjde Jaroslávik koupit srágoru jako je HTC ,protože guru u O2 ví že Jablko je nejlepší :-D",0
Extra bylinková je fakt výborná! Nejlepší Kofola '' neoriginál '';-),2
uplně jak náš pes :) :D,2
"Sameere: pěkně, tip pro Tebe: zkus se projet vlakem ze Smíchova do Motola",1
"Klidně... Hlavně ne ty bludy, kterými nás tady krmíš",0
Tak přeju dobrou chuť :-),2
"Aha, tohle kouzlo jsem přehlédl. Díky.",1
Dotaz: Jsou zítra otevřeny prodejny O2 v Budějovicích?,1
"mám firemní číslo, ale chci i druhý tarif, nový, ale na jednom telefonu, půjde to?",1
děkuji moc,2
"nevím, jetsli zrovna flaška kofoly :D",1
Tak to já o něm klidne pouvazuju.,1
Ritter s celými ořechy nebo mandlemi taky nemá chybu:D:D:D,2
"co si neuděláš, to nemáš :D",1
prOtože je naše!!!!!!!!!!!!!!!,1
"Moje babi říká: Pro mě jsou Vánoce, když je v televizi reklama s prasetem! :D A já tu reklamu miluju!!! :D",2
Jsou někde velikosti?,1
a kdo me pak zbavi tech kil? :),1
"Haha, jak Slemovat smazal svůj trapný příspěvek ""Proč smutek?"" To je teda reklama;)",0
"Dneska si jí obejdnávám, musím a chci vyzkoušet :)",2
"Tak to joooo,to si nechám líbit :-)",2
Můj oblíbenec :),2
nemáte tam někdo cestu??mam hlad...,1
Vladi Vladu Novotná: když se klikne na chytte šefa gangu- objeví se takové menší okno s pokračovat,1
nic mi nepřišlo :((,0
"kliknout na to a vyplnit jméno,adresu a amil",1
Jistěže jen jednu denně.,1
kdy budou k dispozici v obchodech?,1
"Nechápu , když se ti to nelíbí tak co se do toho tady sereš jak dement",0
"je roztomilá, i když se zlobí. :)",2
"Dobrý den, chtěl bych se zeptat - jak zjistím PIN2 ?",1
WOW =O krasoň =),2
"Andreee ma pravdu vzdy! a predevsim to projevuju,kdyz pisu negativne..jsme nesmrtelny kritik, zacnu snad fusovat do recenzniho remesla.. :D",1
Už jen chvilku budeme s tebou T-Mobile. Jen co nám doběhne smlouva...,0
"Český Těšín je zatím bez deště, fouká...a co dělám? Nic, v tomto počasí po mě raději nikdo nic nechce:)",1
nevím jak tobvě..ale mi už to jede,1
Už je to OK ;-),2
kofolovou kolekci na stromeček?,1
Fuj. Už aby Apple odpověděl v podobě IPhone 5!!!,0
Už cestuje ke mně ....... o),1
..pořádná thajská masáž! 90 minut nádhernýho blaha !!,2
"Strašně kyselá ""tatarka"", suché, gumové .. Není nad poctivý smažák z hospody:)",0
"Na tohle už čekáme hodně dlouho, pořád jen slibujete nějaké zlepšení :-(",0
děkuji Milko,2
"V pohodě, akorát změnte si hudbu když čekáme na spojení s operátorem :-D",1
kdy bude dostavění mekáč ve frídku-místku,1
Na stránkách vám nefungují obrázky ;),1
to jsem udělala ale píše mi to že se to nezdařilo tak nevím kde chyba :),1
jak se muzu zapojit do souteze??kam mam napsat to cislo?,1
Jsem zvědavá jak to zvládnou.. když jim celej život nosili jídlo pod rypák a teď budou odkázaný jen nasebe ! =),1
pózuje jak manekýna :-) :-) Jsem jak malej kluk :-) a původním povoláním insemiňák a vždycky je to jako poprvé :-),1
"Já taky,je skvělá:-)))",2
přeji chapečkovy at se první noc pěkně vyspinká u maminky,2
"supr dvě minuty, díky :)",2
"Pro mě byl ideální pátek:-) miluju gorily, žirafy, tygry (ale nejsou nějak pohublí?) a ledního medvěda:-)",2
nějakou hezkou slečnu :-),1
"no zase je to hra pro někoho kdo má hodně přátel,sehnat jich 5 na jednu hru se mi zdá hodně takže se budou jména ve výhercích asi opakovat",1
já čekam na ten můj :DDDDDDDDD,1
"Si piš, že mám, ale nemám zapotřebí se tady chlubit ;)...jinak můj komentář patřil slečně nademnou ;)",1
"Může mne někdo říci o soutěži Milka,ta už skončila???Děkuji,moc prosím",1
fastfoody uplne zkazili povest pravych burgerů a resauraci kde dostanete pravy americky burger je malo :(,0
To je šmudlínek:-),2
"jsem zvědavá na tu druhou nabídku, už se těším...:-)",2
"už nám chybí jen dva , ty koupíme zítra :)",1
zasněženej strom,1
"Jestli jde jen o běhání, tak by mě zajímalo co mají říkat ti, co pracují, studují nebo prostě bydlí daleko.",1
Snad bude hezké počasí,1
Kofolu v plechovce ;-),1
Nic nefunguje!! Chci zaplatit vyúčtování online a nejde to!!! Tak se chci zeptat kdy to půjde??,0
"Doufám že jako vánoční akce dáte nějaký drahší burger (BigMac,Royal) za 30 Kč ! :D",1
"A pokud někdo nezvládá komunikaci s každým svým zákazníkem, asi si jich nabral moc a třeba ho vytlačí normálnější konkurence.",1
třeba u neotevřeného sjezdu na Dolní Břežany by bylo pěkné místo,1
slevy na fesťáky by nebyly k zahození.,1
"děkuju ,děkuju ,děkuju hrozně moc jste mě potěšili :-)",2
no teda to vám moc děkuju mam hlad jako prase koukam na FB a vybafne na mě arzenál tohodle :/ :D,1
NO to je super nápad...naše hosty by to rozhodně potěšilo být takhle označeni!!!,2
"co bude s tím Mekáčem v Příbrami,bude?",1
Mě to nastavily aby mi to chodilo az rano. A uz mi to v noci vubec nechodi.,1
"Zdravím,posílala jsem adresu ihned :( kontak Vám zasílá ze svého emailu: prikrylova.petra@seznam.cz",1
Já dodělám credit a měním operátora...,0
"pokud vím, tak ten rádoby půllitr je 0,4l....",1
jsou kouzelní...:o),2
"ano také jsem to viděla, z úcty k hercům, neřeknu že to byla pěkná s.....",0
mám červený,1
to je hezký :),2
Krásná vůně jsem spokojená.,2
Proč přenesení čísla od Vodafone trvá tak dlouho? 22 dní...,0
nespokojenost s touto sítí lajk,0
"Lucie...a od nuly. Tady neví jeden operátor, co dělá druhý :)",0
"je to jasné,je to Váleček,když ho bude křtít Váleček Marek Eben,přemýšlejte asi néééééééé!!!!!",1
"je to zajímavé, to každopádně!",1
"Požadovaná stránka nebyla nalezena. Ověřte si, že zadaná adresa je správná nebo využijte vyhledávání. Kód chyby: G 404 To mi teď ukazuje",0
"To je teda blbost! A já budu postiženým číst noviny, jedno slovo za korunu!!",0
"Chci levnější volání, 3G pokrytí, Internet bez cenzury a bez FUP.",1
děkuji všem za odpověď.,2
Byl sem si po dlouhé době zaskákat na skákacích botách :o),1
Ta nová Vanilková je šíleně sladká :-D,2
"už bych se zde bála, pokud to nemám černé na bílém s razítkem, jistě, využívat můžete..ale možná vám to na´čtujeme",0
14:00 je dost blbý čas pro školáky,0
Žjůů...to žeru :D si zajedu,2
"kdy zprovozníte stránky sms zdarma?Nutně je dnes potřebuji a je psáno,že dnes budou opět dostupné a zatím nic :-(.",0
jsou uzasny..,2
Aspoň se můžeme těšit na nějaký tučný odškodněníčko:-),1
"Jéé, teď bych si vážně jednu dala. :)",2
"Děkuji za odpověď, na infolince jsme již vše vyřešili.",2
Určitě Vás rádi zaměstnají :-),1
pěkný sluchátka,2
na nižší ok tak já se nedostanu ani na 20 a jiný 60????,1
kody jsem posilala 3. nebo 4. září,1
"Já nevím, ale od té doby co to má každá druhá to ani nevnímám :(",0
"Ahoj chtela jsem se zeptat,jestli jste v prodejnach cekali uz dopredu?a jak jste se dozvedeli,ze to bude prave tam?",1
Platit za rozhlednu? To je mi teda novinka.,0
"Klidně obě, ale raději čokoládovou...;) :P",2
Stránka neexistuje (chyba 404) Odkazovaná stránka neexistuje. Budete přesměrováni na domovskou stránku.,1
to mam doma :-D asi to začnu používat když to stojí tolik :-D,1
soutěž je fake,0
jak je kraaaaasne ledovaá..mmmmmmmmm.. hned bych ji vypil v tomhle vedru :P,2
taky jsme byli :),2
Taky bych se tak chtěl mazlit k někomu :-D,1
"Když se to poměřuje s cheesburgerama z Mekáče za dvacku, pak je to obří porce :)",1
"Teď něco podobného řešíme u Vodafonu, vidím, O2 v bledě modrém ..",0
PIN2 prý u předplacené karty nejde zjistit,1
ja by sem se chtěla zeptat kolik se musí koupit tý milky aby se dostali ty světýlka,1
a já nic:( to jsem dneska poslala 200 vyznání a za celou dobu se neobjevil žádný výherce:(,0
také by mě to zajímalo,1
tak tomu se rika pech :((((((((,0
Děkuji za ochotu a informaci,2
"Dobrý den, manželovo číslo se hlási jako neexistující. Máte nějaký výpadek sítě? Děkuji",1
moc krásné...s tajemným duchem jako je ten parfém,2
"Vodafone CZ: díky, zase jsem o něco chytřejší :)",2
"Proč to musí být tak drahý,ale....",0
že to bude všechno zadara?,1
Nějak nefunguje přihlášení na stránkách:( má někdo stejny problém?,0
"Dobrý den, chci se zeptat: Pokud s tarifem S námi teď volám zadarmo, kolik si pak účtujete po uplynutí 3 měsíců?",1
"Ahoj, Ty náš vždy něco originálního. Ahoj Alena K.",1
"Do sítě VF sice za 3 Kč /min, ale do dalších sítí za 7,20 Kč, což je skoro stejně hodně, jako volání z Itálie či Polska do ČR!!!",0
no jo no občas lidi jsou nechápavý já tě chápu ....a nakonec stejně řekne že to musí poslat do servisu,1
Čuníka ke každému balení?,1
snad se v Opavě dočkáme :),1
"Chci se zeptat, jaké nové pobočky budou letos otevřeny ??",1
"tady je někdo informovanej... :oP (39,-)",0
Taky nemá žádnej dárek :-),1
spíš sem dejte recept na ten dresing z grilovaného masa co je v něm :)),1
Hodně štěstíčka a ať se ji tam daří ;),2
"Díky Ivo, budu číhat. Je to tak, je to Datan, koho jsem hledal. Vaši letošní kampaň fakt žeru. S&S si své prachy plně zaslouží :).",2
"moc povedená reklama ,opravdu moc pěkná:-))",2
Bude někdy Mekáč v okolí Novýho Bydžova??,1
"určitě chceme s manžílkem já třetí, on první tatto, ale ještě počkáme asi až po létě.. ;))",2
"jdi někam s tou reklamou ,stejně jste zloději",0
"Já ne! Odmítám podporovat cokoliv se SC, bohatě stačí ten Klaus, co ho máme na Hradě. :/",0
"tak já se radoval, že manželku potěším a koukám, že mám ten samý problém",0
"Tak jsem to opět zkoušela a stále nejde dobít kredit z mého Zera. Myslela jsem si,že vám záleží na zákaznících,ale asi vůbec ne :-(",0
Dík. Ale uz jsem byl v KFC. Škoda.,1
"v USA maj hlavně všechno o hodně,hodně moc mastnější",0
Vodafon je pořád horší.,0
"Zdravím Jirko, nemůžu si pomoci, ale u vás na prodejně mi říkali něco jiného. A několikrát a mám to i nahrané na telefonu!",0
"To jste mi udelali opravdu radost, kalon je nadherne zviratko, bohuzel si je mnoho navstevniku plete s netopyry:-)",2
Tam je v ceně sladkokyselá omáčka ne? ;),1
"Můžete mi říct, jak je možné, že paní, která je mimochodem první! má recenzi plně obšlehnutou z jiného webu????!",0
Děkuji za rady :o)),2
Jděte už do řiti s Mc...My chceme KFC!!!! KFC v Kladně!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0
Tohle je tady pěkné počteníčko :-) Spíš tu udělejte recenzi...zajímá mě jestli se vám ta navigace líbí nebo ne.,1
Kdy bude v happy meal už shrek? a jak chtná ten zlobří mcflurry? je to něco chlazeného jak zmrzlina?,1
Děkujeme Alenko :),2
a v Rakovníku,1
nechtěli by jste v Brně udělat taky něco takového? http://www.slevajakbrno.cz/sleva/94 docela rád bych si zašel na snídaňový raut,1
tak přeji s číslem k jinému operátorovi,1
No to jsou pěkný cvaldové :) Kdy budeme moci vidět nějaké foto malých chlupáčů?,2
já jedu do itaile ale nejedu jen na výkent ale na 9dní odjíždíme dnes v 7h a 15min :D,1
kde se dá zakoupit sklenice kofola???? do eshopu se nemůžu dostat. Děkuji :))),1
"no, čepovanou za třicet, to pěkně tedy děkuji!",0
byla velmi dobrá s citronovou příchutí,2
"všude musí být nějaké , ALE sakra .......................:(",0
kdy bude reklama s prasátkem???? vánoce se blíží :),1
šťastný a veselý Vánoce :). i já Vám :),2
"no jistě, prostě přejdu k vodafonu",1
děkuji moc to sem rada a kdy budete vyhry posilat?priblizne kdybych to mohla ocekavat?,2
"Zdravím VF, v kolik hodin cca se tu v Budějicích bude soutěžit? Nebo to zveřejníte taky v nějakých nápovědách?",1
a ta poslední branka je tipovací - rozhodující? nebo se dá také někde najít odpověď? :-),1
"Jojo, tetičky se přišly podívat na ""mimčo""... ;-)",1
šla bych spíše do závazku na 24 měsíců. Pomůžou mi na prodejně v Domažlicích a prodají mi usb modem rovnou na prodejně?,1
jj psali tady že jde dobíjení pouze přez bankomat :D,1
To bude asi jedina možnost. Díky za info a pěkný den.,1
"Lucie promiň, ale to co píšeš je fakt demagogie, máš pravdu nemá to smysl......",0
"Jsem taky rozhodně PRO zapojení se do ""konkurzu"" :-) !!!",2
Čtvrtníček - falešní soby :),1
Všechno nejlepší a hlavně ať nám kouzlíš usměv na tváři i v dalších letech.,2
"Dobrý den, na vašich stránkách jsem viděla že si můžu parfém vyzvednout osobně i v ostravě, ale nikde jsem nenašla kde přesně.",1
Jste bojovnice. Důvěřujte ale prověřujte :),1
Žirafí skvrny a zebří pruhy pro mě budou mít vždy obrovské kouzlo!!,2
asi jo a nebo fakt čeká na další aby tam nebyl sám:-D,1
na to si stáhni nějakou app z marketu.,1
"Kofola a Kofokolo (moje kolo na kterym piju pouze Koflu. Ještě mám Pivokolo, ale to bych sem neplet :) )",1
"špatná správa, mamka je březí.",1
"Jedl jsi někdy hranolky z KFC, či BK? :-) To se nedá ani sežrat. :-)",0
"V přírodě sem byl dneska, fakt hezký ! ahoj ! :-)",2
"njn, co nadelam...nebylo to spatne ;)",1
"Dnes 2,5roku bez cocacoly, díky Kofole!",2
miloučké...hned bych zalehla s nimi...:-),2
"Prosím,prosím :) v kterých prodejnách určitě zakoupím praskající Milku? Tam kde jsem jí kupovala už není :-/",1
"Lenko, já to myslel ironicky, mě se právě nelíbí účtování po minutách a chtěl bych po vteřinách.",1
taky nám dneska přišla magnetická tabulka děkujeme:)a ještě čekáme na čepičku:),2
"Taky jsem si nevšimla, že to na Slevomatu nabízí. :-(",0
děkuji. tak to jste asi jediný operátor. Vodafone s tím seklo..,1
"Dobrý den Ondro, děkuji za zprávu! :) a také za kladné vyřízení mého požadavku :)",2
"Prosím o bodíky č.1919660669 pro naše prvňáky,aby mohli trénovat psaní na krásných tabulkách od Milky :-) Moc děkujeme :-)",1
to je největší hlodavec na svět a miluje vodu,1
Mohla by bejt zas soutež o nějaká prasátka a plyšová :D,1
A popřípadě kde presneji akce bude,1
"moje fotosleva tam zatím není přidaná, ale kredity za fotku už ano :-)",1
SMS brána je již plně funkční :),2
by se moc neuživilo ani na náměstí.... ;) :D,1
"Vypadá to, že už to odešlo. Díky moc :-)",2
"nádherní, jednou bych si ho chtěla pochovat :)",2
arašídová :-),2
Otázka je jestli se to vyplatí podstoupit kvůli frontě a přeplněnosti co tam panuje.,1
"kdo četl Povídly Š+G, má jasno: ZELÍ!",1
já také.BRAVO,2
Moc děkuju za pomoc!! Jste SUPER!! <3,2
Dobrý den. Jak to vypadá s upgrade na HTC Evo 3D (Android 4.0). Děkuji.,1
Na Hodonínsku by mohl vzniknou mekáč...:-) Myslím že by to tu docela oživilo a i ohlasy by byly výborné..:-),2
a zbytek Prahy ?,1
Krásně voňíí...:)),2
"Zdravím, chci se zeptat zda budete mít v nabídce telefon LG Nexus 4 a za jakou cenu by mohl být k dispozici. Předem díky za odpověď",1
"Milý Vodafoune,proč odpovídáš jen když se ti to hodí?",0
"a teď koukám bonus za nákup mám taky jen jeden, přestože objednávky byly 3 (hodinky, boxerky a plnění klimatizace) :-(((",0
to by musei říct pár slov navíc..,0
"Mirko ,a ty ses včera taky zubila , že , jak čtu . Spokojenost???",1
:DD a dneska jsem faaakt vytočená :D,0
milka je best lepší čokoládu neznám :),2
Mela jsem presne tohle vecko...:D,1
Příjemně jsem se pobavil :-),2
No myslim ze bych polovinu zkusil chytre investovat a uz bych nikdy nedelal nic co by me nebavilo :),1
sem chtel koupit,1
Zdarec co ten MC smažák už je k dispozici a nějaké foto aktuální,1
Lucie Koláčková: tak jim trochu toho sněhu pošleme :),1
já osobně ještě v zimě v zoo nebyla hele:-)Tak teda vidím jak to tam vypadá,1
"Marně sháním vanilkovou Kofolu ... Billa nic, Albert nic, Žabka nic, Tesco nic ... už tak 14 dní jí nikde nemají.",0
kdyby nebylo tak škaredě jsem tam hned,1
"nejste sama, mě chabí jeden bod na výhru!!",1
prosím Vás máte někdo jeden bodík děkuji,1
Mě už je to asi tak nějak k ničemu :/ :D,0
Neměl být jž otevřený k zahájení sezony 2012?,1
geniální :-),2
Přesně takovou fenku APBT máme doma a je moc hodná :-),2
=o)My jsme byli na wellness v Býkově a nemůžeme nic než chválit =o),2
Nejvetsi papousek je kakapo. Tomu by se v zoo Praha taky moc libilo ;),1
"ten název je tak blbej, že to víc ani nejde",0
"jen tak dál Slevomate, bydlim od teto pizzerky 5min. chuze!! Diky za tuto nabidku!! :-)",2
"Tak jsem Vám napsala. Doufám, že bude vše ještě DNES vyřešeno!!!",0
Dobrý den chtěla jsem se zeptat zda mám narok na nějaký mobil od O2 mám O2 NEON M,1
"Jo a dle myho nazoru O2 gurus znaji jen ""na problemu usilovne pracujeme""..",0
Jaká je cena? Já bych chtěl den s tapíry... Tipuji 25. 8. 18:00,1
v pohodě přeji hezký den,2
"Při registraci jsem si tam zatrhla, že chci podrobný výpis, ale v el. podobě, která není financovaná. Děkuji za radu.",1
a opět akcička v Praze- že mě to udivuje,0
"Mě vzbudil nějakej dement z výzkumu v 8,03 :/ :D",0
1416551894 moc prosím o jeden bodík :),1
"Dobrý den, na jaké emailové adrese můžu požádat o individuální nabídku pro firemního zákazníka?",1
a bude mit takovy ty zahnuty zuby nahoru?,1
Dneska jsem si koupila Milku se světýlkem.. jupííí je to moc hezké...:-),2
"Děkuji za rady. Ale stejně mi to nejde. Píše mi telefon , že ODMÍTNUTO . Co s tím ?",1
Díky za info,2
